spi1,prob1,proj_score1,importance1,score1,xg1,nsxg1
29.61,0.2099,0.99,22.5,2.0,2.23,2.55
40.21,0.4981,1.49,17.7,1.0,0.8,1.12
53.78,0.3611,1.3,47.8,0.0,0.35,0.95
41.4,0.3773,1.19,0.9,2.0,1.11,1.46
38.6,0.4804,1.47,41.0,1.0,0.61,1.3
37.96,0.3274,1.14,0.9,1.0,0.76,1.49
76.19,0.7788,2.27,61.4,6.0,4.68,2.32
49.16,0.4542,1.44,5.3,4.0,2.09,0.98
43.34,0.4167,1.36,14.8,1.0,1.14,1.38
29.94,0.4618,1.53,25.2,3.0,1.63,1.29
87.41,0.8024,2.52,67.6,2.0,2.11,2.22
50.61,0.6785,1.98,13.1,3.0,1.39,1.29
59.54,0.3757,1.41,71.8,1.0,0.52,1.33
61.2,0.4567,1.34,25.2,0.0,0.89,1.53
57.14,0.4061,1.34,20.0,0.0,1.03,0.46
32.25,0.4096,1.43,22.2,3.0,1.98,1.27
34.2,0.4519,1.51,22.5,1.0,2.0,1.39
57.64,0.2513,1.31,5.2,2.0,1.03,0.59
54.24,0.2725,1.13,41.9,1.0,1.3,0.63
56.58,0.1697,1.07,22.0,0.0,0.74,0.66
72.33,0.5045,1.48,29.2,2.0,1.55,1.62
87.05,0.8353,2.75,70.2,3.0,1.15,2.37
72.44,0.8177,2.37,93.5,6.0,2.96,1.4
65.7,0.5129,1.54,14.9,3.0,1.39,1.71
83.5,0.5716,1.71,100.0,1.0,1.49,1.23
42.33,0.24100000000000002,1.19,22.0,1.0,1.64,1.0
37.05,0.3653,1.42,17.7,1.0,1.7,1.13
66.06,0.7726,2.07,3.7,3.0,2.66,1.28
42.92,0.4576,1.48,0.0,2.0,1.63,1.16
19.38,0.28800000000000003,1.1,35.7,0.0,2.01,1.2
40.3,0.401,1.35,47.6,2.0,1.48,1.03
57.01,0.4982,1.59,26.8,4.0,2.82,1.04
91.78,0.8968,3.07,61.8,1.0,2.27,3.81
54.78,0.3351,1.13,48.1,1.0,3.61,2.01
27.72,0.2913,1.06,17.5,0.0,0.36,0.71
67.42,0.6818,1.57,33.0,3.0,2.73,1.73
40.25,0.3888,1.29,22.7,3.0,0.68,1.48
33.4,0.2586,0.94,1.3,0.0,0.73,2.07
94.42,0.8762,2.67,18.0,2.0,2.65,2.18
91.1,0.8761,2.8,0.4,2.0,1.8,2.12
51.71,0.5224,1.75,27.8,2.0,1.52,1.2
39.95,0.5187,1.85,30.1,3.0,0.58,1.47
27.37,0.2846,1.19,15.4,2.0,0.64,0.88
44.91,0.5655,1.76,62.3,3.0,1.58,2.29
44.61,0.5223,1.8,22.0,1.0,1.38,1.57
95.0,0.8018,2.82,82.4,3.0,1.87,2.31
46.25,0.4978,1.29,0.1,1.0,2.83,1.38
58.0,0.4143,1.18,0.0,1.0,1.75,0.8
57.83,0.2803,1.06,17.0,1.0,1.14,0.79
61.86,0.3642,1.09,0.0,1.0,1.95,1.25
52.03,0.5024,1.66,23.6,3.0,1.55,1.49
51.97,0.5523,1.64,19.1,1.0,0.57,1.93
38.07,0.4849,1.89,34.6,1.0,0.89,1.17
61.43,0.4999,1.44,26.1,2.0,1.92,1.39
73.01,0.5692,1.77,42.2,3.0,1.52,0.84
81.15,0.5382,2.11,64.9,2.0,3.06,1.24
36.78,0.4285,1.75,47.0,2.0,1.39,0.92
91.5,0.8854,3.16,100.0,1.0,0.7,1.44
30.17,0.2883,0.96,14.4,1.0,0.77,0.43
84.65,0.7090000000000001,2.29,67.0,3.0,2.05,1.38
57.13,0.4424,1.48,34.7,1.0,1.1,0.54
33.73,0.2696,1.08,29.8,0.0,0.93,1.25
37.43,0.5989,2.07,94.9,2.0,2.89,1.66
63.23,0.3824,1.33,21.8,0.0,0.36,1.11
53.36,0.15,0.8,13.9,0.0,0.69,0.93
50.74,0.4644,1.58,17.7,2.0,1.06,1.47
31.51,0.4986,1.81,21.1,0.0,0.33,1.27
44.74,0.4405,1.37,22.2,2.0,0.98,0.19
53.53,0.304,1.2,33.2,0.0,0.56,1.14
33.47,0.3656,1.07,4.5,2.0,1.94,2.02
48.61,0.6569,2.21,9.9,3.0,1.64,2.21
34.05,0.3237,1.43,27.9,1.0,1.03,1.42
53.72,0.1498,0.92,41.2,2.0,1.52,1.47
65.88,0.1312,0.85,27.8,2.0,1.52,1.21
37.23,0.3601,1.24,0.0,0.0,0.16,0.56
88.35,0.9008,2.87,100.0,2.0,1.82,1.91
55.68,0.301,0.99,16.7,2.0,0.87,0.69
36.95,0.1825,0.99,20.7,0.0,0.53,0.73
53.67,0.6006,1.48,26.6,2.0,2.06,1.78
33.54,0.4899,1.76,5.6,3.0,1.53,1.13
40.05,0.3429,1.44,29.4,1.0,1.26,2.23
51.18,0.4889,1.4,0.0,2.0,3.07,1.9
76.37,0.838,2.65,75.3,3.0,2.86,2.55
54.94,0.5093,1.65,36.3,0.0,0.63,0.95
59.29,0.37799999999999995,1.39,12.9,3.0,0.99,1.28
50.11,0.4199,1.41,7.4,1.0,0.77,1.67
38.18,0.3698,1.21,40.4,2.0,2.15,1.25
37.24,0.3226,1.24,0.0,0.0,1.34,1.53
77.09,0.6838,1.92,100.0,3.0,2.17,2.57
41.72,0.4485,1.45,40.7,2.0,1.47,1.67
58.53,0.5049,1.32,11.2,3.0,2.03,1.34
41.46,0.3915,1.38,23.6,2.0,1.74,1.1
92.37,0.8377,3.19,0.1,1.0,1.9,3.07
62.87,0.3191,1.17,34.9,0.0,0.6,1.41
57.34,0.6042,1.7,53.6,2.0,2.21,1.7
25.74,0.3685,1.42,30.3,2.0,1.14,1.37
40.28,0.3381,1.05,7.0,2.0,2.54,1.97
57.23,0.6184,1.74,17.7,1.0,1.23,1.23
45.48,0.6342,1.81,14.5,3.0,1.95,1.88
45.17,0.4512,1.6,52.2,3.0,0.68,0.63
76.67,0.5291,1.63,31.2,2.0,1.85,1.38
40.13,0.4323,1.55,70.5,3.0,1.27,1.59
56.69,0.1355,0.97,7.6,1.0,1.22,1.04
57.91,0.1783,0.91,39.1,0.0,0.62,1.05
64.75,0.374,1.25,0.9,2.0,1.55,0.95
73.11,0.4828,1.55,25.6,1.0,0.48,1.02
54.19,0.4775,1.38,23.3,0.0,1.81,1.57
42.18,0.5468,1.72,24.6,1.0,0.7,1.49
55.7,0.4708,1.36,31.1,0.0,1.05,1.23
57.28,0.6741,1.95,100.0,1.0,0.95,0.57
59.09,0.3314,1.12,36.5,1.0,0.17,0.61
48.91,0.5012,1.48,24.3,2.0,2.5,2.05
56.61,0.4617,1.52,41.2,0.0,0.93,1.7
75.19,0.3632,1.86,74.0,0.0,1.89,0.92
64.53,0.5157,1.89,0.0,1.0,1.79,1.7
53.74,0.1527,0.79,24.8,1.0,1.03,0.99
58.78,0.4564,1.39,7.2,1.0,1.03,0.76
40.17,0.3778,1.25,60.0,0.0,0.49,1.61
25.97,0.2121,1.04,0.0,0.0,1.46,1.35
59.85,0.4628,1.3,0.0,1.0,0.59,0.99
48.5,0.4633,1.49,0.7,0.0,0.7,1.59
20.99,0.3819,1.13,59.4,1.0,2.17,1.28
73.71,0.655,2.15,100.0,0.0,1.85,2.0
51.77,0.4288,1.41,0.0,1.0,0.94,0.88
56.43,0.5283,1.59,0.0,2.0,1.6,1.72
68.61,0.7388,2.1,8.7,1.0,1.15,1.59
42.33,0.4343,1.46,26.6,2.0,0.88,0.85
75.03,0.5925,1.61,75.1,5.0,2.03,1.25
58.52,0.2717,1.49,35.3,1.0,1.78,1.22
60.23,0.4146,1.49,33.5,3.0,2.76,1.04
73.57,0.44299999999999995,1.68,21.9,2.0,0.45,1.33
83.97,0.8825,2.81,63.9,2.0,2.32,2.82
64.96,0.4562,1.47,3.5,2.0,0.9,1.05
30.95,0.5674,1.86,33.7,2.0,3.24,1.54
45.89,0.2738,1.26,17.3,2.0,0.94,1.07
22.79,0.23,0.99,0.0,1.0,1.82,1.17
76.06,0.7379,2.19,63.2,3.0,3.93,1.96
32.91,0.3472,1.11,21.6,2.0,1.53,1.11
45.5,0.5528,1.65,17.2,1.0,1.68,2.05
38.43,0.6341,1.95,6.7,1.0,1.57,2.34
48.39,0.4369,1.68,8.5,1.0,1.04,1.48
59.53,0.4566,1.57,74.6,4.0,1.95,1.5
40.73,0.3624,1.35,42.5,3.0,1.84,0.65
25.13,0.3238,1.27,17.3,0.0,0.21,0.81
64.21,0.4957,1.63,59.9,3.0,1.12,0.79
36.54,0.4815,1.78,25.4,1.0,1.49,1.48
59.54,0.6416,2.02,56.3,2.0,1.24,1.25
71.04,0.5084,1.84,2.6,2.0,1.68,1.86
70.77,0.4794,1.59,8.2,1.0,2.37,1.79
67.18,0.5082,1.4,27.6,0.0,0.24,1.09
73.83,0.5504,1.63,28.9,3.0,2.1,1.59
53.58,0.465,1.25,8.2,3.0,1.67,1.29
65.13,0.2008,1.03,22.7,2.0,2.08,1.04
62.52,0.7181,2.12,55.2,3.0,2.14,1.52
32.21,0.4672,1.54,0.0,1.0,2.21,1.91
63.19,0.2934,1.27,16.6,1.0,0.93,1.04
70.9,0.3857,1.47,11.2,0.0,0.6,1.37
63.46,0.4867,1.71,26.8,1.0,1.84,1.82
86.89,0.5545,1.72,100.0,1.0,2.46,2.03
36.25,0.1895,1.02,48.7,2.0,1.81,0.68
63.12,0.5425,1.65,18.5,1.0,3.01,2.05
41.36,0.4664,1.49,0.3,0.0,1.58,1.29
60.18,0.3413,1.31,17.8,2.0,1.59,1.3
54.4,0.4137,1.25,44.6,2.0,1.61,0.95
42.38,0.2368,0.96,0.0,1.0,0.81,1.18
43.36,0.0904,0.66,16.3,2.0,1.69,0.94
46.06,0.539,1.48,52.8,1.0,0.47,1.26
28.49,0.2738,1.1,0.0,1.0,1.02,1.15
53.43,0.3617,1.18,46.5,3.0,2.06,0.93
34.47,0.2975,1.11,13.4,1.0,1.05,1.37
77.03,0.5986,1.86,37.6,2.0,1.34,2.01
63.42,0.1656,1.01,30.5,1.0,1.05,0.75
88.47,0.9394,3.71,83.3,2.0,3.0,3.35
50.0,0.3018,1.31,96.5,1.0,1.17,1.4
45.18,0.45299999999999996,1.37,53.8,0.0,0.25,0.61
48.25,0.474,1.52,34.4,4.0,2.18,1.48
62.64,0.3675,1.28,43.9,1.0,2.01,0.94
35.6,0.5306,2.07,22.2,1.0,0.74,1.68
55.18,0.6006,1.7,14.8,1.0,1.78,2.28
58.84,0.5565,1.82,0.0,1.0,1.05,1.06
29.03,0.2565,1.18,35.1,0.0,0.85,0.74
82.36,0.7103,2.12,72.5,1.0,1.33,2.13
55.88,0.3826,1.36,29.5,1.0,1.26,1.0
61.93,0.5021,1.85,0.0,2.0,2.74,2.18
37.65,0.1417,0.74,24.3,1.0,0.5,0.65
58.34,0.2732,1.26,0.8,0.0,0.67,1.64
34.67,0.1555,1.14,25.9,3.0,1.9,1.09
50.68,0.3646,1.31,35.8,0.0,0.65,1.98
44.53,0.4596,1.22,1.9,0.0,1.16,1.42
38.77,0.3604,1.14,22.1,0.0,0.86,1.34
79.21,0.6705,2.23,67.9,4.0,1.4,1.53
60.12,0.4814,1.34,8.5,1.0,1.05,0.95
33.31,0.3097,1.14,0.0,0.0,0.1,0.12
44.91,0.5381,1.64,25.2,1.0,0.86,1.08
45.85,0.3643,1.1,100.0,2.0,1.18,2.08
33.58,0.5062,1.67,35.1,1.0,1.87,1.2
26.49,0.5038,1.82,15.2,0.0,0.38,0.86
56.87,0.6094,1.74,8.1,5.0,2.23,1.63
78.86,0.4371,1.89,0.3,2.0,1.84,2.02
71.65,0.5882,1.92,0.1,3.0,2.05,1.72
51.58,0.1799,0.95,30.1,1.0,1.44,0.63
75.27,0.5352,1.55,8.4,1.0,1.46,0.97
36.72,0.3972,1.36,1.1,2.0,1.92,1.38
47.03,0.4756,1.56,22.9,3.0,2.24,2.19
45.81,0.5659,1.63,4.1,1.0,1.68,1.72
76.29,0.4491,1.47,0.0,2.0,1.61,1.29
58.7,0.3952,1.15,2.6,3.0,2.1,0.74
73.89,0.6634,2.1,56.2,4.0,3.54,0.98
93.08,0.9238,3.27,77.1,2.0,2.77,3.23
29.22,0.5025,1.61,23.2,2.0,1.72,1.12
50.04,0.5202,1.57,61.6,0.0,1.14,1.96
52.72,0.5699,1.76,3.3,3.0,0.71,0.57
35.36,0.2712,1.17,43.2,0.0,0.85,1.35
49.5,0.4993,1.58,27.0,3.0,2.8,0.86
53.35,0.3563,1.0,53.4,1.0,0.63,2.26
49.86,0.1793,0.77,25.7,1.0,0.88,1.32
41.22,0.4514,1.31,16.0,0.0,1.23,2.17
42.72,0.6493,2.11,19.0,1.0,1.36,2.58
63.42,0.7511,2.26,2.3,1.0,2.59,1.45
46.08,0.5014,1.49,35.3,3.0,1.55,1.14
73.39,0.5567,1.81,71.3,2.0,2.31,3.36
31.15,0.3645,1.35,24.2,2.0,0.92,1.37
39.47,0.1976,0.95,20.0,1.0,0.76,0.46
30.49,0.4939,1.63,41.0,3.0,1.86,1.4
57.73,0.4305,1.42,23.6,1.0,1.46,1.43
32.77,0.5321,2.06,20.9,2.0,1.04,1.22
37.46,0.3343,1.37,21.1,0.0,0.83,0.89
63.85,0.1219,0.81,8.7,1.0,0.47,0.73
35.02,0.5291,1.97,26.7,2.0,2.14,1.95
20.47,0.3979,1.35,46.2,1.0,1.19,0.83
34.5,0.3856,1.28,43.7,0.0,1.03,1.48
30.26,0.3496,1.33,35.5,0.0,0.59,1.21
60.42,0.1278,0.99,28.9,1.0,1.38,0.83
68.38,0.0812,0.89,18.8,2.0,1.54,0.78
94.68,0.9146,3.03,62.5,4.0,2.4,2.35
87.79,0.6489,1.56,1.7,1.0,1.37,1.56
71.16,0.4744,1.5,0.0,2.0,1.71,0.78
52.21,0.6218,1.68,14.3,1.0,2.13,2.01
32.43,0.3195,1.1,64.6,3.0,1.32,0.85
32.95,0.504,1.78,17.2,1.0,1.08,0.87
72.95,0.6824,2.11,27.7,3.0,2.91,1.92
70.09,0.5179,1.6,43.0,1.0,1.76,1.95
42.35,0.5171,1.85,22.8,1.0,2.46,1.55
63.54,0.439,1.5,19.8,0.0,0.58,1.37
65.45,0.3471,1.4,32.9,3.0,1.27,0.93
60.17,0.1286,0.87,4.3,1.0,0.9,1.04
61.38,0.4479,1.28,0.0,1.0,1.19,1.68
34.19,0.3208,1.28,51.5,2.0,1.06,0.61
39.75,0.3798,1.34,5.9,0.0,0.72,0.9
78.88,0.4448,1.71,70.3,1.0,0.75,1.41
68.28,0.3906,1.56,25.7,2.0,2.36,1.87
56.31,0.5084,1.67,11.6,2.0,0.77,1.16
66.58,0.4738,1.63,100.0,0.0,1.1,1.69
62.95,0.4831,1.58,1.1,1.0,0.35,1.09
57.6,0.4119,1.29,23.2,3.0,2.72,1.64
41.09,0.3107,1.18,88.2,0.0,0.41,1.18
75.73,0.4618,1.65,85.2,1.0,1.58,1.39
35.78,0.1978,0.98,8.2,1.0,0.61,0.75
54.81,0.4704,1.27,13.6,1.0,1.42,1.21
23.78,0.4223,1.6,18.4,2.0,0.39,0.77
45.16,0.4102,1.47,27.8,2.0,0.72,1.89
54.09,0.4005,1.38,36.5,1.0,0.39,0.85
71.42,0.364,1.55,0.0,3.0,1.87,1.58
41.36,0.4582,1.62,22.7,3.0,3.69,2.95
75.41,0.49200000000000005,1.75,100.0,5.0,4.01,1.37
40.31,0.4503,1.38,38.5,2.0,0.74,0.66
78.52,0.8909,2.82,78.1,1.0,2.99,3.25
63.96,0.1931,1.07,26.2,1.0,0.8,0.75
39.51,0.5424,2.02,9.6,0.0,1.16,1.65
64.71,0.4452,1.46,0.4,1.0,0.9,0.9
56.87,0.3285,1.55,78.6,0.0,0.99,1.33
46.01,0.4297,1.25,54.4,0.0,2.77,2.34
42.2,0.5005,1.63,9.4,2.0,1.31,1.74
58.93,0.1559,1.0,19.7,4.0,2.45,1.24
56.13,0.2267,1.13,26.0,1.0,1.27,0.52
91.74,0.4711,1.8,100.0,0.0,2.56,2.88
59.63,0.4924,1.49,18.8,1.0,1.1,1.54
85.54,0.6732,1.74,78.5,3.0,2.41,1.58
51.24,0.37200000000000005,1.14,40.4,1.0,1.64,1.86
54.81,0.5285,1.62,5.4,1.0,1.41,1.19
46.25,0.4947,1.49,30.2,3.0,2.71,0.9
77.36,0.7024,1.84,64.0,2.0,0.68,1.71
70.03,0.5116,1.65,27.6,2.0,1.61,1.49
66.71,0.8248,2.62,100.0,3.0,3.09,1.96
59.85,0.5101,1.45,0.6,3.0,2.85,1.93
66.87,0.6857,1.99,63.5,4.0,1.98,1.83
74.63,0.5784,1.63,32.1,0.0,1.66,1.21
30.67,0.4526,1.59,48.1,1.0,1.37,1.66
59.15,0.4231,1.45,24.0,1.0,0.89,0.83
58.4,0.0783,0.95,0.0,1.0,1.99,1.17
59.64,0.4883,1.58,20.0,3.0,1.88,1.1
45.01,0.5143,1.72,6.4,1.0,1.71,1.2
45.23,0.4615,1.36,51.6,1.0,1.05,0.56
55.63,0.5184,1.79,0.3,2.0,2.2,2.09
48.37,0.5347,1.65,26.5,3.0,2.46,0.86
63.62,0.465,1.55,23.1,2.0,1.51,1.91
93.3,0.8669,2.62,84.9,4.0,2.85,2.22
46.67,0.6098,2.12,10.9,2.0,0.99,1.94
43.6,0.3167,1.41,0.0,0.0,0.31,0.55
64.47,0.2751,1.25,17.2,1.0,0.63,0.65
59.4,0.4888,1.35,13.6,0.0,1.01,0.63
55.85,0.2583,0.97,9.4,0.0,0.16,0.51
57.72,0.4968,1.5,18.9,2.0,1.22,0.56
94.33,0.9039,2.89,77.4,6.0,2.49,5.13
57.42,0.6967,1.83,47.3,2.0,1.95,1.3
69.63,0.3958,1.13,0.0,0.0,1.49,1.12
40.59,0.3533,1.27,4.3,1.0,1.27,1.24
46.11,0.4156,1.42,8.1,1.0,2.11,2.66
56.31,0.2395,1.03,38.7,1.0,1.86,1.58
32.61,0.5541,1.91,16.6,1.0,1.7,1.67
30.39,0.4433,1.79,0.3,0.0,1.35,1.24
90.34,0.8515,2.36,75.1,4.0,4.93,2.56
57.73,0.5071,1.72,71.5,3.0,1.93,1.52
68.31,0.5004,1.65,27.8,0.0,0.27,0.27
67.1,0.7052,1.9,44.2,3.0,1.92,2.1
28.92,0.5096,1.84,18.7,0.0,0.6,1.01
72.78,0.33299999999999996,1.13,31.7,2.0,1.24,1.68
61.67,0.4603,1.54,24.9,3.0,2.58,1.71
77.01,0.5926,1.73,100.0,0.0,2.58,2.82
71.24,0.5492,1.74,27.4,4.0,2.09,0.98
69.27,0.3791,1.71,11.2,0.0,1.7,1.66
39.14,0.3303,1.35,14.4,1.0,1.0,1.69
54.07,0.3907,1.42,20.7,2.0,0.76,1.71
61.07,0.1616,0.87,11.4,1.0,1.18,0.91
52.01,0.4974,1.56,22.3,1.0,2.3,1.2
40.66,0.2662,1.03,2.9,1.0,1.24,0.88
44.26,0.5338,1.82,12.1,2.0,2.18,2.01
54.82,0.4364,1.38,51.9,2.0,1.11,1.9
70.13,0.2722,1.13,16.3,3.0,1.39,1.56
26.18,0.4363,1.72,8.4,4.0,2.81,1.4
17.79,0.34600000000000003,1.43,15.7,0.0,1.24,1.03
68.57,0.3557,1.28,18.2,0.0,1.15,1.63
50.45,0.3666,1.14,54.2,0.0,0.46,0.69
36.73,0.1386,0.77,25.6,0.0,0.6,0.67
48.98,0.4642,1.38,20.3,1.0,0.6,1.16
27.22,0.5088,1.29,21.7,1.0,1.02,0.65
20.36,0.35700000000000004,1.39,31.2,0.0,0.65,0.97
55.42,0.2143,1.0,47.2,0.0,0.2,0.55
89.58,0.8888,3.18,0.0,2.0,2.09,2.34
50.33,0.5351,1.46,35.4,3.0,1.78,2.03
31.66,0.4652,1.76,0.0,4.0,2.75,1.59
91.79,0.9454,3.73,4.1,5.0,4.47,2.89
53.66,0.19399999999999998,0.98,52.2,1.0,0.75,1.03
63.63,0.502,1.4,20.7,2.0,2.11,1.72
33.38,0.3927,1.35,0.0,5.0,3.08,0.92
56.57,0.4181,1.45,51.9,1.0,2.95,2.05
67.67,0.4518,1.26,33.5,0.0,1.07,1.34
25.99,0.1732,0.95,48.0,1.0,0.82,0.76
77.17,0.4892,1.85,64.3,1.0,2.17,2.39
38.63,0.4678,1.35,34.3,3.0,1.36,0.57
53.71,0.6952,1.95,28.8,2.0,1.61,1.96
58.1,0.2028,1.02,28.3,2.0,0.96,1.15
23.12,0.3586,1.6,0.0,2.0,1.59,1.24
39.23,0.3705,1.33,22.9,0.0,0.63,1.14
59.48,0.3549,1.19,31.3,0.0,1.56,1.96
39.06,0.4055,1.09,13.9,2.0,1.75,1.4
49.3,0.2366,1.15,8.6,0.0,1.47,0.74
63.79,0.3674,1.35,18.2,1.0,1.95,2.19
56.32,0.43799999999999994,1.3,33.9,1.0,1.4,1.13
59.76,0.3632,1.19,0.0,0.0,2.1,1.79
62.35,0.3535,1.38,5.9,2.0,1.88,0.83
60.02,0.4115,1.26,38.4,1.0,0.81,0.84
58.68,0.4009,1.47,24.7,1.0,2.52,1.96
91.68,0.8428,3.18,83.9,2.0,1.85,1.17
61.85,0.2332,1.18,19.6,0.0,0.65,1.03
35.65,0.4435,1.53,5.4,1.0,1.18,0.86
63.98,0.4269,1.49,21.6,0.0,0.97,1.76
85.26,0.4348,1.58,100.0,0.0,0.86,2.06
44.24,0.47100000000000003,1.46,27.0,1.0,1.04,1.22
81.52,0.7248,2.26,59.6,5.0,3.36,1.53
43.17,0.5456,1.85,4.8,3.0,3.24,2.06
38.03,0.479,1.41,3.8,2.0,2.73,2.12
51.36,0.2412,1.06,38.5,2.0,0.86,1.25
76.89,0.4316,1.43,49.7,3.0,2.19,0.78
58.78,0.4686,1.36,13.8,3.0,2.28,1.45
50.03,0.4427,1.47,0.0,2.0,1.51,1.7
55.32,0.6824,1.7,17.8,3.0,2.46,1.14
40.93,0.4038,1.13,0.3,3.0,0.93,1.2
60.57,0.528,1.7,0.0,3.0,1.93,0.34
76.66,0.5984,1.74,42.8,1.0,1.74,1.04
72.05,0.1866,1.1,74.4,1.0,0.4,0.72
47.88,0.5199,1.61,29.2,0.0,0.98,0.88
69.56,0.6578,1.77,1.4,3.0,2.61,2.66
71.75,0.5779,1.44,3.3,2.0,0.81,0.95
36.57,0.2496,1.17,12.9,0.0,0.66,0.58
37.21,0.3851,1.34,0.0,2.0,1.21,0.95
69.06,0.3769,1.23,0.0,0.0,0.68,2.13
40.92,0.4783,1.37,64.3,1.0,1.24,1.42
63.57,0.3245,1.31,9.4,2.0,1.3,1.2
43.75,0.4572,1.26,0.3,2.0,1.99,1.64
92.16,0.8539,2.96,34.7,3.0,3.39,3.13
85.05,0.6167,2.15,100.0,1.0,0.71,2.03
40.09,0.4244,1.55,44.8,0.0,0.74,1.69
84.02,0.6491,2.1,71.6,0.0,1.07,1.64
59.55,0.439,1.29,0.1,1.0,1.46,1.38
76.84,0.4819,1.56,76.0,3.0,2.25,1.41
71.91,0.8143,2.4,4.3,1.0,0.9,2.24
43.56,0.6779999999999999,1.94,22.2,2.0,1.25,1.92
63.0,0.3363,1.19,4.1,0.0,1.38,1.44
66.95,0.3668,1.27,0.7,2.0,3.07,1.45
34.74,0.4413,1.54,26.6,4.0,2.65,1.29
38.52,0.4505,1.42,2.2,1.0,1.55,1.96
51.99,0.4121,1.4,55.7,0.0,1.09,1.18
60.19,0.644,2.18,14.0,4.0,2.21,1.3
46.63,0.3278,1.22,4.4,1.0,1.28,0.99
29.78,0.4772,1.36,58.5,0.0,1.48,1.76
45.09,0.5133,1.49,38.0,2.0,3.45,1.7
58.57,0.4017,1.45,18.7,2.0,1.34,0.94
59.25,0.4056,1.46,22.7,2.0,1.34,1.62
47.2,0.4476,1.64,34.5,1.0,1.18,1.15
76.49,0.6378,1.92,0.0,2.0,1.98,3.19
91.53,0.8776,3.1,100.0,3.0,2.52,2.59
64.48,0.6044,1.63,68.4,2.0,2.41,1.68
88.65,0.5635,2.03,39.2,3.0,1.9,2.14
76.51,0.1276,0.9,28.3,1.0,2.29,1.4
68.09,0.6973,2.09,63.0,2.0,2.12,1.72
92.6,0.8504,2.61,63.5,3.0,3.18,3.83
40.97,0.4479,1.34,0.6,0.0,1.14,1.22
63.81,0.6824,1.89,25.6,4.0,2.75,1.15
49.49,0.4896,1.34,20.0,2.0,1.19,2.06
34.18,0.3683,1.39,100.0,2.0,0.67,1.33
44.77,0.318,1.13,0.0,0.0,0.41,0.94
61.11,0.55,1.55,33.8,1.0,2.27,1.4
38.05,0.1999,0.99,0.0,2.0,1.23,0.84
50.51,0.4233,1.42,23.7,2.0,1.7,1.98
72.84,0.4772,1.5,2.9,3.0,1.49,0.79
35.62,0.4153,1.3,5.1,2.0,1.06,1.44
40.09,0.5983,2.13,18.0,2.0,2.16,1.82
71.9,0.7435,2.23,64.4,3.0,1.35,1.4
69.61,0.5789,1.74,37.1,2.0,2.89,1.82
64.72,0.3667,1.31,28.8,1.0,2.19,0.84
60.25,0.3493,1.2,43.4,1.0,2.04,2.5
39.62,0.4621,1.65,19.2,0.0,1.75,1.94
55.47,0.0962,0.92,4.9,0.0,0.49,0.65
45.05,0.6091,1.93,67.9,4.0,0.98,1.76
34.2,0.4832,1.45,3.4,2.0,1.73,2.43
94.66,0.905,3.33,84.9,3.0,2.89,2.88
43.04,0.5245,2.37,17.9,3.0,2.94,1.17
79.28,0.3245,1.55,81.9,0.0,2.27,1.56
30.87,0.257,1.16,34.4,1.0,0.64,1.03
38.57,0.4164,1.41,29.0,2.0,0.55,0.71
45.07,0.6406,2.33,2.7,1.0,2.04,2.01
82.16,0.5859,1.74,74.0,0.0,0.42,0.84
41.26,0.3228,1.23,9.1,1.0,1.55,2.74
48.24,0.78,2.28,15.0,4.0,2.38,2.61
51.78,0.5184,1.61,26.0,2.0,1.48,0.91
57.49,0.4307,1.47,21.7,2.0,2.6,1.1
45.57,0.40399999999999997,1.48,43.7,2.0,1.55,0.6
35.28,0.2921,1.13,0.0,3.0,1.3,1.37
71.03,0.4671,1.41,6.4,1.0,1.52,0.69
57.55,0.4636,1.62,51.3,2.0,1.07,1.43
43.06,0.4333,1.26,1.0,1.0,0.87,0.44
24.93,0.4266,1.45,55.9,1.0,0.19,0.23
55.23,0.2904,1.24,41.1,1.0,0.8,0.8
67.39,0.5535,1.61,53.3,4.0,1.54,0.77
29.9,0.4241,1.51,42.9,2.0,0.87,1.43
65.68,0.3205,1.38,14.7,0.0,1.35,1.2
75.21,0.657,1.99,77.1,3.0,1.26,0.97
46.28,0.47100000000000003,1.36,0.3,1.0,1.03,0.87
48.24,0.3824,1.45,54.0,2.0,1.74,1.0
50.33,0.396,1.19,47.1,1.0,1.41,1.18
91.95,0.8413,2.85,73.5,6.0,3.53,2.98
35.29,0.2417,1.13,15.9,1.0,0.59,1.42
63.69,0.547,1.72,27.6,1.0,1.77,1.33
60.55,0.3218,0.96,0.7,0.0,1.04,1.3
59.53,0.4353,1.42,40.9,3.0,1.39,1.83
48.37,0.409,1.3,33.0,1.0,1.54,0.87
48.8,0.3295,1.15,31.8,0.0,0.41,0.87
67.25,0.3808,1.28,12.7,0.0,0.33,0.72
59.27,0.4723,1.47,0.0,1.0,2.36,1.4
76.9,0.6339,2.06,56.8,1.0,2.23,3.11
62.95,0.6901,1.82,38.0,4.0,2.7,1.7
87.11,0.6261,2.02,1.6,3.0,2.3,2.51
46.38,0.2958,1.22,42.0,2.0,1.7,1.31
38.63,0.5463,1.63,0.1,3.0,2.29,1.39
59.95,0.1652,1.12,29.2,0.0,0.98,1.28
52.21,0.4848,1.5,22.4,2.0,1.1,0.83
46.0,0.42700000000000005,1.15,0.6,1.0,0.47,1.72
68.49,0.6386,2.0,74.0,1.0,1.94,2.1
28.2,0.3608,1.15,41.4,1.0,0.64,0.89
