spi2,prob2,proj_score2,importance2,score2,xg2,nsxg2
47.92,0.2995,1.11,20.9,2.0,1.69,1.33
34.86,0.1672,0.83,32.2,0.0,0.29,0.57
58.79,0.4343,1.37,23.3,1.0,2.21,1.69
87.16,0.5211,1.89,39.8,4.0,2.42,3.07
56.61,0.3395,1.17,3.8,1.0,0.83,0.99
38.25,0.0272,0.2,35.7,1.0,0.86,0.93
74.61,0.5329999999999999,2.0,0.0,3.0,2.05,1.48
82.64,0.4205,1.51,62.1,0.0,1.13,1.47
29.56,0.3242,1.2,30.5,3.0,1.82,0.63
46.72,0.2748,0.91,0.1,3.0,2.43,0.91
70.27,0.2328,0.8,50.6,0.0,0.96,1.27
21.63,0.2698,1.11,22.9,1.0,0.92,1.8
66.9,0.0751,0.51,33.6,0.0,1.46,1.1
50.5,0.3403,1.14,56.5,1.0,1.14,0.87
37.19,0.2424,1.17,37.6,2.0,1.01,0.87
50.16,0.3472,1.24,0.0,0.0,0.6,1.02
38.08,0.1736,0.84,43.2,0.0,1.01,1.36
39.93,0.2295,1.0,0.9,1.0,0.93,0.75
87.06,0.2028,1.08,6.1,1.0,0.85,0.68
48.11,0.2921,1.1,30.7,0.0,0.42,0.87
40.49,0.2272,1.23,9.5,0.0,2.48,2.67
66.87,0.3225,0.97,2.2,1.0,1.41,1.63
73.1,0.1559,0.8,14.6,0.0,0.32,1.27
39.74,0.113,0.57,0.0,1.0,0.42,1.58
39.59,0.3153,1.28,10.8,1.0,2.29,2.11
72.46,0.0868,0.81,45.1,1.0,0.55,0.82
64.67,0.2784,1.46,100.0,1.0,0.64,0.68
46.54,0.2276,1.05,11.4,2.0,0.59,1.84
65.46,0.2397,1.02,45.6,0.0,0.0,0.0
33.52,0.2487,0.94,48.8,1.0,2.23,1.32
70.95,0.2647,0.89,0.0,2.0,2.83,1.61
59.27,0.4549,1.57,51.4,1.0,2.29,1.67
37.54,0.2725,1.27,26.9,0.0,1.11,1.46
65.81,0.2167,0.77,35.0,1.0,0.68,0.76
48.67,0.0247,0.3,37.8,0.0,0.11,0.17
42.61,0.2002,0.86,32.1,0.0,2.65,0.97
56.05,0.1903,0.99,28.0,0.0,0.6,0.84
75.36,0.5575,1.62,84.7,2.0,1.67,1.15
43.88,0.4077,1.31,0.2,0.0,0.27,0.81
63.22,0.2548,0.86,1.2,2.0,2.26,1.28
43.7,0.3236,1.01,0.0,1.0,1.06,1.84
36.78,0.2339,0.99,11.9,3.0,2.08,1.29
48.03,0.0164,0.2,0.0,0.0,0.47,0.7
65.58,0.4958,1.56,31.0,0.0,1.31,0.74
36.83,0.1037,0.86,100.0,1.0,2.76,1.1
50.71,0.327,1.27,0.1,3.0,1.56,1.82
58.85,0.1723,0.76,40.8,1.0,0.67,0.96
55.88,0.1206,0.75,27.7,1.0,0.83,0.7
52.59,0.4735,1.5,0.0,1.0,1.83,1.28
80.81,0.5331,1.72,0.0,1.0,0.78,1.77
74.38,0.3169,1.27,81.8,1.0,0.63,0.5
49.0,0.0274,0.36,66.1,1.0,2.09,1.57
50.98,0.1294,0.86,39.5,0.0,0.76,0.72
57.63,0.3119,1.0,31.0,1.0,0.33,0.68
36.6,0.1309,0.83,49.4,0.0,0.87,0.71
92.29,0.7432,2.48,66.2,5.0,3.32,3.26
74.37,0.0204,0.29,0.0,0.0,0.54,0.4
37.7,0.2191,0.91,22.1,1.0,0.84,0.63
68.08,0.2012,0.81,38.3,1.0,0.8,1.07
75.24,0.3579,1.39,46.6,1.0,2.53,1.22
82.79,0.4949,1.59,80.7,1.0,0.66,1.42
32.82,0.3013,1.22,15.7,0.0,0.5,0.87
42.53,0.2823,1.12,100.0,1.0,0.89,1.13
61.05,0.0362,0.42,32.2,1.0,1.52,0.57
55.4,0.2167,0.79,19.6,1.0,0.47,0.4
41.62,0.2621,1.04,24.0,0.0,1.44,1.87
60.72,0.3023,1.03,15.9,1.0,2.61,2.03
81.95,0.4169,1.45,100.0,1.0,1.72,1.53
38.43,0.2163,0.92,33.6,0.0,0.27,0.72
66.68,0.27,0.9,30.8,0.0,0.72,1.21
43.84,0.3366,1.07,27.7,0.0,0.53,1.31
54.33,0.1647,0.75,33.9,2.0,1.65,0.31
70.6,0.42700000000000005,1.5,2.8,0.0,0.97,0.82
24.2,0.2657,1.19,46.5,0.0,0.45,0.76
27.09,0.1958,0.66,23.2,0.0,0.58,0.72
58.01,0.0842,0.64,31.1,0.0,0.39,1.13
53.93,0.1522,0.63,14.8,1.0,0.17,0.5
46.24,0.142,0.7,37.3,1.0,1.48,0.66
64.37,0.5306,1.6,79.6,1.0,1.34,1.56
39.26,0.1278,1.02,15.7,3.0,0.8,1.17
71.04,0.4151,1.63,31.5,0.0,0.29,1.16
58.43,0.4215,1.38,19.2,1.0,0.55,0.67
59.91,0.2806,1.27,39.3,1.0,1.03,1.07
78.87,0.5169,1.62,45.1,1.0,2.38,2.0
37.99,0.2855,1.25,54.2,2.0,1.1,1.29
74.32,0.2706,1.26,64.4,2.0,0.97,0.68
39.57,0.19699999999999998,0.86,15.7,0.0,0.27,1.05
36.06,0.2143,0.9,0.0,0.0,0.42,0.4
65.69,0.2385,1.14,50.7,1.0,1.81,1.92
35.07,0.1515,0.88,32.6,1.0,0.48,0.64
76.05,0.589,1.91,65.0,1.0,1.25,3.35
70.51,0.0308,0.37,0.0,0.0,0.66,0.53
47.09,0.33,1.27,0.0,0.0,0.45,0.94
54.83,0.3222,0.98,44.4,0.0,0.28,1.03
45.59,0.3166,1.14,31.7,0.0,0.78,0.87
62.9,0.1562,0.82,33.3,4.0,1.26,0.51
55.91,0.0433,0.47,49.1,0.0,0.46,0.82
72.22,0.2164,1.07,24.9,1.0,0.39,0.67
70.76,0.1916,1.01,50.4,1.0,1.59,1.69
37.38,0.3223,1.19,0.0,4.0,3.51,1.51
51.94,0.4329,1.46,25.6,2.0,1.67,1.58
82.8,0.6163,2.15,43.0,1.0,1.14,1.81
60.74,0.4011,1.52,0.0,0.0,2.97,3.14
47.31,0.4167,1.53,39.3,0.0,0.47,0.4
56.12,0.2731,1.1,9.2,0.0,0.36,0.78
84.19,0.4056,1.4,52.2,1.0,1.22,0.84
59.08,0.1913,0.79,0.1,1.0,0.31,0.49
71.78,0.3365,1.36,0.0,1.0,0.98,1.36
86.58,0.6647,1.87,6.4,2.0,1.5,1.94
67.22,0.4747,1.52,2.0,2.0,1.3,2.28
60.07,0.2701,1.03,91.6,1.0,1.12,1.26
53.86,0.1932,0.94,15.4,0.0,0.57,0.97
70.02,0.28600000000000003,0.94,15.5,2.0,1.94,0.79
53.13,0.2488,0.93,38.7,0.0,0.25,0.74
29.38,0.3049,1.3,21.6,3.0,1.17,0.77
56.63,0.518,1.55,94.4,3.0,2.94,1.91
56.74,0.2226,0.86,24.3,1.0,0.38,1.0
76.25,0.35200000000000004,1.35,68.1,1.0,1.09,1.13
28.5,0.2697,1.2,38.7,2.0,1.5,1.27
55.66,0.2244,0.86,5.9,0.0,0.37,1.01
32.62,0.1283,0.62,6.8,1.0,0.78,2.05
75.52,0.7175,2.39,69.6,1.0,0.42,1.0
69.54,0.2421,1.05,55.6,0.0,1.14,0.67
39.78,0.0799,0.86,10.8,3.0,1.23,1.28
30.65,0.2268,1.12,26.6,3.0,1.9,0.82
49.98,0.3722,1.12,2.5,2.0,0.52,1.32
64.2,0.3421,1.21,6.2,2.0,1.36,0.87
60.38,0.4283,1.52,16.0,0.0,1.52,1.68
43.62,0.2102,0.85,0.0,0.0,0.58,1.07
32.84,0.3469,1.24,19.5,0.0,0.81,1.64
71.67,0.4633,1.61,56.3,1.0,2.36,2.71
29.04,0.1705,0.72,46.8,0.0,1.05,0.99
45.62,0.3723,1.37,2.5,0.0,0.82,1.49
44.83,0.2434,0.87,19.7,1.0,0.88,1.54
58.24,0.2593,0.93,33.7,0.0,0.91,1.03
70.13,0.1807,1.02,58.4,1.0,1.34,0.78
44.83,0.2452,1.01,32.8,1.0,1.58,1.25
45.97,0.209,1.02,18.3,1.0,1.44,1.25
54.3,0.3916,1.27,36.2,1.0,2.56,1.72
34.98,0.2969,1.36,16.5,0.0,1.24,1.32
30.85,0.1151,0.67,9.8,0.0,0.33,0.66
43.12,0.2282,0.97,10.1,2.0,0.64,1.57
45.88,0.318,1.03,0.0,1.0,1.01,0.51
54.44,0.2722,1.0,21.2,3.0,2.1,1.1
33.84,0.2768,1.18,20.2,1.0,0.43,1.06
63.61,0.5854,1.48,35.9,1.0,0.37,0.73
74.14,0.0786,0.81,13.3,1.0,1.45,1.11
28.07,0.2427,0.79,21.2,2.0,0.49,0.45
66.85,0.4344,1.45,5.0,1.0,1.49,1.27
41.7,0.1671,1.02,0.0,1.0,0.24,0.57
66.49,0.3065,1.22,21.2,1.0,0.29,0.47
95.44,0.3972,1.8,100.0,1.0,1.54,1.83
54.32,0.0275,0.44,33.9,0.0,0.55,1.09
53.38,0.2113,1.07,7.9,2.0,1.31,1.56
68.19,0.4177,1.5,45.7,4.0,1.82,0.58
59.41,0.3073,1.22,23.6,2.0,1.68,0.7
69.17,0.0992,0.81,47.2,2.0,1.37,1.59
41.05,0.2009,0.95,8.7,0.0,0.43,0.92
66.7,0.2263,1.02,20.0,2.0,1.24,1.35
61.53,0.0314,0.25,0.1,0.0,0.22,0.83
39.31,0.2141,1.23,0.0,0.0,1.36,1.43
39.76,0.3772,1.22,27.9,3.0,1.11,0.94
57.74,0.2837,1.02,15.6,0.0,1.4,0.75
52.47,0.4026,1.26,16.3,2.0,1.1,1.06
30.9,0.2934,1.32,40.1,0.0,1.47,1.32
72.11,0.2085,0.66,0.0,1.0,0.71,0.44
53.11,0.2215,1.15,30.0,2.0,1.2,1.32
74.43,0.1447,0.97,5.1,2.0,0.8,0.98
81.63,0.3283,1.43,60.3,2.0,2.68,1.94
70.97,0.4437,1.61,67.3,1.0,0.77,0.75
39.16,0.2191,1.08,100.0,3.0,1.24,1.07
43.42,0.127,0.69,21.6,0.0,0.51,0.67
59.0,0.1681,0.8,56.8,2.0,0.82,0.74
40.3,0.2088,0.98,8.3,4.0,1.55,1.0
68.61,0.4279,1.37,46.6,0.0,0.32,0.62
77.72,0.4128,1.41,0.7,1.0,1.33,1.31
28.67,0.1966,1.0,1.6,1.0,1.3,0.64
73.66,0.248,1.14,95.3,2.0,1.71,1.24
53.93,0.1164,0.68,16.6,1.0,0.41,0.34
60.89,0.1985,1.04,23.8,0.0,1.2,1.27
19.46,0.1491,0.85,31.1,1.0,0.88,0.74
59.74,0.2763,0.89,18.8,1.0,1.16,0.9
39.99,0.0673,0.62,28.8,0.0,0.45,0.75
71.9,0.2643,0.99,90.0,1.0,0.95,0.83
35.81,0.3405,1.44,3.8,0.0,1.17,2.01
81.96,0.4335,1.6,100.0,3.0,2.1,1.6
72.31,0.3792,1.33,52.3,2.0,1.35,0.95
61.9,0.31,1.2,12.1,0.0,1.27,1.53
49.34,0.2956,1.12,12.3,1.0,0.8,0.98
46.35,0.3039,1.02,16.8,0.0,0.43,0.92
48.63,0.1768,0.66,13.0,1.0,0.75,0.93
76.12,0.5464,1.74,53.9,1.0,1.53,1.9
75.71,0.1373,0.87,59.7,0.0,0.41,1.32
42.1,0.2944,1.19,10.7,1.0,1.27,0.64
79.98,0.3909,1.48,0.0,1.0,1.93,1.09
67.87,0.2713,0.92,15.7,1.0,0.4,0.32
30.16,0.2415,1.37,20.9,2.0,2.16,0.74
37.61,0.011000000000000001,0.2,35.4,0.0,0.28,0.34
59.99,0.0473,0.42,31.5,1.0,0.84,0.77
26.26,0.2027,0.91,64.2,1.0,0.89,0.44
41.4,0.1561,0.82,100.0,3.0,0.84,0.68
69.66,0.4196,1.36,29.5,1.0,1.0,1.89
64.13,0.3085,1.01,33.5,0.0,1.78,0.68
44.77,0.3774,1.23,27.2,0.0,0.75,0.72
69.72,0.1351,0.83,24.7,1.0,1.27,1.83
62.46,0.344,1.17,14.6,1.0,0.8,1.35
41.44,0.3107,1.42,23.9,1.0,0.87,0.67
42.58,0.2662,1.2,5.3,0.0,0.5,0.98
62.91,0.2637,1.03,0.0,0.0,0.93,1.44
77.78,0.7132,2.35,92.9,3.0,1.26,1.44
92.07,0.7101,2.32,21.4,1.0,1.15,1.95
73.91,0.4454,1.58,55.9,2.0,1.28,0.94
38.8,0.4365,1.65,13.5,2.0,0.8,1.15
28.42,0.1068,0.79,29.4,1.0,1.17,1.77
46.03,0.3308,1.15,4.6,2.0,1.07,0.94
69.77,0.0337,0.39,0.7,0.0,0.08,0.21
55.66,0.2572,0.97,7.9,1.0,0.65,0.29
42.96,0.1267,0.78,55.1,0.0,0.32,1.26
56.56,0.1411,0.94,26.9,0.0,0.69,0.8
49.14,0.3349,1.15,51.0,2.0,2.32,1.67
26.39,0.1848,0.94,14.9,0.0,1.09,0.72
76.22,0.3585,1.51,94.2,0.0,1.12,1.26
60.88,0.2676,1.07,0.0,0.0,0.82,1.28
70.34,0.2972,1.03,0.6,1.0,0.98,0.94
46.01,0.29,0.94,28.0,2.0,1.62,0.77
29.49,0.29100000000000004,1.18,68.6,2.0,0.87,0.99
66.73,0.4686,1.7,52.8,1.0,1.05,1.42
45.33,0.297,0.94,0.0,2.0,1.61,1.43
59.14,0.3681,1.35,25.4,3.0,2.25,2.2
32.84,0.3028,1.39,0.4,1.0,1.36,1.49
34.98,0.2511,0.87,21.1,3.0,1.05,0.86
69.52,0.34299999999999997,1.11,26.9,1.0,1.05,0.66
81.07,0.6686,2.18,83.1,0.0,1.09,1.95
39.88,0.2794,1.35,31.7,2.0,1.79,1.67
35.63,0.2092,0.77,10.2,0.0,0.46,0.49
76.65,0.4128,1.87,76.0,2.0,3.47,2.99
25.63,0.3537,1.32,62.1,1.0,0.8,0.99
61.19,0.305,1.19,23.3,1.0,0.39,0.46
52.49,0.2146,0.92,26.3,2.0,1.58,0.94
80.19,0.6253,2.22,69.9,1.0,0.83,0.89
24.64,0.2538,1.07,23.6,1.0,0.3,0.55
70.41,0.3578,1.38,45.8,4.0,2.36,0.72
51.35,0.2219,1.09,33.1,2.0,1.55,1.79
34.55,0.2929,1.5,0.0,1.0,1.55,1.26
57.26,0.223,0.78,14.2,1.0,0.4,0.37
71.14,0.2528,1.23,5.5,0.0,0.62,0.66
69.89,0.4839,1.71,81.2,0.0,1.45,1.89
37.1,0.3047,1.1,0.1,2.0,0.83,1.93
60.41,0.2707,1.18,22.6,0.0,0.72,1.41
32.29,0.3153,1.15,1.5,2.0,0.88,0.91
37.2,0.0977,0.46,37.0,0.0,0.24,0.49
32.65,0.389,1.7,18.2,1.0,1.2,1.65
42.47,0.2474,0.89,11.7,0.0,0.38,0.77
78.14,0.3444,1.46,64.1,1.0,1.93,1.39
29.99,0.1301,0.59,1.9,0.0,1.16,0.47
60.42,0.2814,1.01,1.1,1.0,1.23,0.5
44.71,0.1561,0.64,44.7,1.0,1.55,0.78
81.97,0.5457,1.91,61.9,0.0,3.62,1.16
60.58,0.2659,1.11,25.7,1.0,1.59,0.52
46.32,0.3045,1.22,31.9,2.0,0.91,1.75
31.04,0.1881,0.78,25.0,2.0,0.91,0.91
52.99,0.3899,1.31,4.8,0.0,1.54,2.22
48.48,0.2335,1.03,100.0,0.0,0.41,0.56
70.48,0.4116,1.46,45.2,3.0,2.22,0.87
68.3,0.1917,0.78,3.0,0.0,0.22,0.54
56.42,0.0289,0.27,13.6,0.0,0.27,0.46
45.26,0.1133,0.61,33.9,5.0,3.27,1.22
60.91,0.0873,0.59,51.3,3.0,1.5,0.65
68.3,0.3643,1.2,56.6,0.0,0.35,0.55
72.08,0.257,1.16,100.0,1.0,1.31,1.18
76.44,0.2484,1.17,100.0,1.0,2.36,1.38
55.29,0.2417,1.27,75.4,0.0,0.26,1.16
83.79,0.2506,0.96,25.8,1.0,0.92,0.92
36.82,0.3644,1.36,38.5,0.0,1.14,1.71
46.61,0.2973,1.09,7.2,1.0,1.6,1.72
50.87,0.0775,0.61,72.8,2.0,0.51,0.41
36.88,0.1353,0.71,39.7,2.0,1.54,0.73
26.89,0.2097,0.85,9.2,3.0,0.89,1.46
44.23,0.1796,0.92,31.7,3.0,1.95,0.46
44.52,0.2017,0.94,39.1,0.0,0.72,0.85
70.64,0.3542,1.37,2.6,1.0,1.47,1.99
44.48,0.2848,1.13,35.7,2.0,0.95,0.74
38.95,0.03,0.34,14.6,0.0,0.2,0.53
54.97,0.0497,0.37,30.9,1.0,0.17,0.37
60.74,0.5601,1.85,86.6,2.0,1.41,2.03
71.25,0.3792,1.43,58.0,3.0,1.55,0.97
37.03,0.2654,1.24,29.7,1.0,1.79,0.54
40.08,0.2846,1.32,24.2,2.0,0.32,0.71
46.06,0.1502,0.98,5.6,2.0,0.69,0.98
38.09,0.307,1.07,1.1,0.0,1.58,2.04
59.42,0.2882,1.25,23.3,0.0,0.62,1.04
35.99,0.2928,1.11,8.3,2.0,1.78,1.39
74.05,0.2637,1.04,22.7,0.0,0.51,1.11
58.3,0.1718,0.91,38.5,0.0,0.72,0.93
59.33,0.1874,1.05,30.7,1.0,0.22,0.41
36.04,0.361,1.3,1.6,3.0,1.43,0.89
46.83,0.2639,1.1,0.0,0.0,0.35,0.81
58.56,0.1701,1.08,34.3,1.0,0.58,0.51
93.37,0.4657,1.7,79.6,0.0,1.19,2.46
74.78,0.4383,1.39,54.7,2.0,3.62,1.34
64.78,0.2235,0.87,7.2,2.0,1.22,0.98
40.31,0.0121,0.2,24.0,0.0,0.24,0.33
51.93,0.3436,1.24,100.0,0.0,1.21,0.98
34.18,0.3109,1.16,22.7,2.0,1.47,0.48
46.19,0.2577,1.01,18.4,0.0,0.26,1.12
64.37,0.3547,1.34,18.1,1.0,0.93,0.62
48.4,0.2722,1.26,13.8,3.0,1.62,1.94
34.84,0.307,1.03,100.0,0.0,2.66,1.06
59.4,0.2704,1.13,22.2,3.0,1.48,1.28
55.75,0.4033,1.29,0.0,1.0,1.26,0.31
57.3,0.1954,0.73,44.0,2.0,1.76,0.75
47.3,0.3345,1.23,0.0,1.0,1.01,0.58
55.39,0.327,1.13,0.0,0.0,0.52,0.58
59.95,0.2414,1.21,0.0,2.0,2.27,0.79
79.64,0.5066,1.64,100.0,2.0,1.45,1.29
66.85,0.2245,0.94,25.6,4.0,1.11,0.96
55.62,0.1256,0.75,21.4,0.0,0.8,0.8
28.18,0.2849,1.27,16.6,2.0,1.5,1.38
26.24,0.0966,0.58,0.0,0.0,0.51,1.31
53.03,0.2803,1.01,9.5,1.0,0.83,1.37
75.09,0.2229,1.12,31.5,0.0,0.71,0.82
74.97,0.1113,0.54,25.5,1.0,0.98,0.52
51.67,0.3607,1.18,30.6,0.0,1.29,1.41
68.24,0.3822,1.35,28.7,0.0,0.43,0.81
48.1,0.2775,1.26,39.7,1.0,0.8,1.53
40.16,0.248,0.99,14.4,0.0,1.63,0.99
67.62,0.2421,0.94,53.4,0.0,0.32,0.52
45.27,0.2773,0.94,0.0,2.0,1.55,0.94
64.98,0.3109,1.06,0.0,2.0,1.17,0.83
59.33,0.2906,1.23,17.4,0.0,0.66,1.74
67.89,0.2879,1.3,24.9,1.0,0.44,1.21
49.62,0.1458,0.81,0.1,2.0,1.52,0.96
55.5,0.4167,1.58,78.0,1.0,0.62,1.82
83.57,0.314,1.33,77.3,0.0,0.33,0.88
52.63,0.2591,1.08,7.7,0.0,0.43,1.18
42.34,0.1714,0.76,14.7,0.0,0.68,0.73
67.51,0.3491,1.3,27.7,2.0,1.95,2.14
67.12,0.237,1.23,39.2,2.0,2.51,2.0
57.19,0.3406,1.11,27.4,0.0,0.96,1.38
56.89,0.3273,1.21,34.4,1.0,0.39,1.2
45.63,0.326,1.11,17.7,3.0,2.17,1.17
36.01,0.2591,1.0,43.2,0.0,0.75,1.39
87.71,0.616,1.98,2.1,0.0,0.34,1.27
58.03,0.1445,0.79,71.9,0.0,0.13,0.41
41.58,0.2607,1.14,31.6,0.0,0.63,1.36
92.88,0.736,2.25,49.4,4.0,2.43,2.54
43.92,0.1285,0.68,0.2,2.0,0.97,0.16
50.84,0.3134,1.25,73.9,3.0,1.45,0.82
34.95,0.1186,0.66,0.0,0.0,0.98,1.55
82.54,0.4882,1.53,60.4,3.0,2.42,1.16
44.28,0.2598,0.98,12.3,1.0,0.51,0.62
39.93,0.2955,1.07,0.3,2.0,1.33,1.42
41.18,0.2948,1.02,14.3,0.0,0.77,1.42
21.26,0.184,0.89,3.6,1.0,0.68,0.33
45.59,0.1815,0.9,31.6,2.0,1.18,1.47
75.69,0.4673,1.75,47.5,1.0,0.62,1.16
44.16,0.1774,0.8,28.2,1.0,0.22,0.22
50.4,0.3921,1.4,31.8,0.0,0.5,1.94
58.84,0.2664,0.96,22.8,1.0,0.49,0.84
81.82,0.4931,1.68,81.3,2.0,0.94,0.76
43.19,0.3236,1.1,0.0,0.0,0.52,0.93
70.66,0.5103,1.64,83.6,2.0,2.32,1.66
76.23,0.4675,1.53,51.2,0.0,2.48,2.07
50.62,0.2761,1.1,0.0,3.0,2.29,1.2
52.02,0.034,0.3,25.1,0.0,0.71,1.21
62.11,0.2097,0.92,38.4,1.0,0.73,0.82
56.3,0.1563,0.83,24.5,0.0,0.42,0.65
44.61,0.2735,1.19,12.1,1.0,1.31,1.59
47.3,0.1114,0.64,50.0,3.0,1.79,0.94
67.78,0.1334,0.86,22.8,1.0,1.06,0.7
65.63,0.0285,0.35,23.4,1.0,1.02,0.45
47.44,0.3053,1.18,74.8,3.0,2.47,1.96
37.11,0.251,1.28,26.9,1.0,0.84,1.11
50.75,0.0342,0.37,31.9,0.0,0.39,0.73
71.37,0.3008,1.13,65.3,0.0,0.26,0.91
77.95,0.2639,1.44,64.7,3.0,2.49,1.88
32.46,0.3038,1.3,15.0,0.0,0.93,0.72
94.45,0.5205,1.82,100.0,1.0,0.71,1.31
51.91,0.135,0.78,40.6,2.0,1.95,0.53
93.79,0.2918,1.3,100.0,0.0,1.89,2.67
61.22,0.3134,0.99,26.1,3.0,2.38,1.33
59.1,0.1884,0.84,31.1,1.0,0.67,1.01
54.11,0.3574,1.34,29.1,1.0,0.94,0.51
51.6,0.2938,1.14,8.3,2.0,1.08,1.25
35.23,0.3437,1.5,20.4,1.0,1.16,1.59
57.72,0.5459,1.59,70.7,1.0,1.48,1.75
44.55,0.4475,1.6,86.7,0.0,0.63,0.53
40.93,0.2894,1.11,36.0,1.0,0.89,0.66
52.67,0.3283,1.3,15.2,2.0,0.59,0.72
44.25,0.282,1.0,15.0,0.0,0.7,0.61
32.41,0.1249,0.75,12.2,2.0,1.25,0.65
83.49,0.5558,1.86,76.5,1.0,1.64,1.61
42.92,0.2968,1.04,60.5,2.0,2.57,1.2
61.47,0.2926,1.04,29.1,1.0,1.1,0.47
54.52,0.0184,0.28,31.5,0.0,0.19,0.45
73.62,0.2047,0.95,23.8,0.0,0.2,0.92
62.2,0.2422,1.29,100.0,5.0,2.19,0.6
92.6,0.5604,2.02,84.7,1.0,0.48,2.46
40.7,0.0656,0.56,38.1,0.0,0.38,0.83
83.23,0.2673,1.43,51.6,4.0,1.01,0.65
71.28,0.0527,0.54,33.7,2.0,0.21,0.12
71.1,0.34600000000000003,1.25,10.6,1.0,0.93,0.87
44.03,0.3246,1.14,14.2,0.0,0.33,0.6
47.55,0.3409,1.25,19.4,0.0,0.92,2.21
75.73,0.5345,2.09,68.6,3.0,1.58,1.51
92.61,0.6621,2.28,49.1,3.0,2.57,1.9
44.9,0.2666,1.0,100.0,0.0,1.78,0.3
73.36,0.4919,1.55,0.7,1.0,3.08,2.6
34.71,0.1878,0.71,61.1,0.0,0.26,0.48
52.81,0.3067,1.24,29.8,0.0,1.2,1.39
56.92,0.2699,1.02,18.0,2.0,1.45,1.63
60.57,0.3094,0.99,12.4,0.0,0.56,0.21
68.73,0.1536,0.9,28.3,1.0,0.31,1.13
75.97,0.2449,1.15,72.4,4.0,1.41,0.75
47.72,0.2466,1.02,33.9,0.0,0.74,1.39
91.14,0.3695,1.31,40.9,0.0,0.17,0.71
77.41,0.2912,1.33,100.0,3.0,2.63,1.34
31.5,0.3592,1.27,31.7,1.0,1.54,1.31
65.5,0.4095,1.43,0.0,2.0,1.33,1.34
49.75,0.0617,0.56,21.8,0.0,0.51,0.47
22.53,0.3324,1.18,35.8,2.0,1.46,1.32
62.19,0.5126,1.48,0.0,0.0,2.31,2.24
51.94,0.2879,1.0,18.3,1.0,1.0,1.09
69.52,0.2154,1.13,41.7,1.0,1.64,1.11
56.1,0.3366,1.35,0.0,2.0,1.52,1.5
74.89,0.2612,0.95,33.9,2.0,0.9,0.69
49.12,0.1887,0.77,38.4,0.0,1.38,0.75
40.99,0.1468,0.67,34.3,0.0,0.35,0.66
66.4,0.2697,1.08,0.0,0.0,0.7,1.01
49.87,0.5322,1.83,65.4,0.0,1.75,2.02
82.16,0.3715,1.47,76.0,1.0,1.35,1.0
44.39,0.23800000000000002,1.11,22.0,0.0,1.27,1.21
22.51,0.1661,0.74,0.0,0.0,0.29,0.77
80.99,0.1751,0.86,100.0,2.0,1.81,1.68
68.68,0.1624,0.93,25.3,2.0,0.64,0.86
76.37,0.4066,1.42,86.6,0.0,1.32,2.84
37.7,0.3401,1.13,0.0,3.0,2.44,0.71
36.73,0.0302,0.34,0.0,1.0,0.06,0.08
33.81,0.1425,0.67,0.0,1.0,0.47,0.54
56.87,0.2964,1.11,35.5,0.0,1.33,1.23
61.33,0.4775,1.43,1.5,1.0,2.3,2.34
68.1,0.4178,1.62,0.0,2.0,2.22,0.89
66.18,0.1379,0.76,17.4,0.0,0.42,1.05
38.63,0.2347,0.74,46.5,1.0,0.62,0.38
82.02,0.3534,1.32,10.8,2.0,2.07,0.75
39.94,0.0528,0.3,39.2,0.0,0.36,0.27
47.13,0.258,0.89,12.0,1.0,1.49,0.68
70.77,0.2922,1.0,0.3,3.0,1.53,1.47
60.61,0.5825,2.26,80.5,5.0,3.2,1.36
34.56,0.1767,0.97,1.6,0.0,0.35,0.67
66.7,0.2032,0.97,9.2,0.0,1.06,1.2
43.85,0.2031,0.94,100.0,1.0,1.11,1.13
37.73,0.2016,0.91,42.6,1.0,0.54,1.33
48.76,0.3225,1.22,27.0,1.0,0.99,1.47
39.56,0.2963,1.13,26.5,0.0,0.36,1.53
47.58,0.3442,1.27,20.1,2.0,2.48,1.82
43.3,0.26,0.95,2.2,0.0,0.74,0.96
56.92,0.1873,0.7,20.6,1.0,0.84,0.57
78.54,0.7174,2.08,87.0,1.0,3.86,2.9
65.92,0.0188,0.41,38.5,1.0,0.69,0.16
96.41,0.7445,2.45,62.9,1.0,2.6,2.26
33.46,0.23800000000000002,0.94,46.4,1.0,0.98,1.11
40.93,0.1571,0.87,0.7,0.0,0.28,0.66
60.79,0.3745,1.5,0.0,0.0,1.28,2.64
36.09,0.4026,1.55,26.0,1.0,1.63,1.79
34.73,0.0774,0.61,26.9,3.0,0.9,0.61
92.43,0.6345,2.56,13.9,2.0,2.38,2.14
64.16,0.4567,1.49,33.4,0.0,1.37,1.53
61.06,0.2552,1.09,35.3,3.0,1.53,1.24
45.78,0.312,1.13,0.0,2.0,1.02,0.81
75.65,0.2752,1.39,97.2,0.0,1.12,1.47
28.92,0.214,1.12,1.2,1.0,0.84,0.43
38.24,0.3187,1.19,21.2,2.0,1.26,1.72
55.94,0.2927,1.41,43.7,3.0,1.45,0.68
83.39,0.2335,1.04,100.0,0.0,0.51,0.13
36.88,0.154,0.71,46.4,0.0,0.73,0.73
72.58,0.3541,1.38,90.4,4.0,1.57,0.07
93.72,0.7561,2.71,71.3,3.0,1.3,1.16
41.15,0.1918,0.8,23.9,0.0,1.01,1.14
61.95,0.5013,1.48,1.3,2.0,0.35,0.82
64.42,0.2541,1.06,37.0,0.0,0.75,1.45
